"id","stationId","timestamp","confidence","probability","score","certainty","algorithm","metadata","lat","lon","favorite","species.id","species.commonName","species.scientificName","species.color","species.classification","species.imageUrl","species.thumbnailUrl","species.pngUrl","species.thumbhash","soundscape.id","soundscape.url","soundscape.startTime","soundscape.endTime","soundscape.mode"
6637753769,6891,"2026-04-06T22:34:20.000+02:00",0.99,0.758274912834167,9.5437366449272,"almost_certain","2p4",NA,51.5643,6.0029,FALSE,106,"Eurasian Coot","Fulica atra","#ff3f73","avian","https://media.birdweather.com/species/106/EurasianCoot-standard-2a8d0e9921cc5b25806667422f3bea55.jpg","https://media.birdweather.com/species/106/EurasianCoot-thumbnail-2d0f437522ce59f1064ef9e7b3772b25.jpg","https://media.birdweather.com/species/106/EurasianCoot-png200-16bf8dd1cedfac1d8f2887bb06137dda.png","2xgGDwKFt4aWZ2mfd6eIeHZod0z5tpQP",10363894845,"https://media.birdweather.com/soundscapes/6891/6891-20260406-203420.flac",0,3,"birdnetpi"
6637093586,6891,"2026-04-06T22:00:08.000+02:00",0.97,0.758274912834167,9.50343962219458,"almost_certain","2p4",NA,51.5629,6.0044,FALSE,106,"Eurasian Coot","Fulica atra","#ff3f73","avian","https://media.birdweather.com/species/106/EurasianCoot-standard-2a8d0e9921cc5b25806667422f3bea55.jpg","https://media.birdweather.com/species/106/EurasianCoot-thumbnail-2d0f437522ce59f1064ef9e7b3772b25.jpg","https://media.birdweather.com/species/106/EurasianCoot-png200-16bf8dd1cedfac1d8f2887bb06137dda.png","2xgGDwKFt4aWZ2mfd6eIeHZod0z5tpQP",10363031285,"https://media.birdweather.com/soundscapes/6891/6891-20260406-200008.flac",0,3,"birdnetpi"
6637086566,6891,"2026-04-06T21:59:42.000+02:00",0.96,0.758274912834167,9.48283773020516,"almost_certain","2p4",NA,51.562,6.0009,FALSE,106,"Eurasian Coot","Fulica atra","#ff3f73","avian","https://media.birdweather.com/species/106/EurasianCoot-standard-2a8d0e9921cc5b25806667422f3bea55.jpg","https://media.birdweather.com/species/106/EurasianCoot-thumbnail-2d0f437522ce59f1064ef9e7b3772b25.jpg","https://media.birdweather.com/species/106/EurasianCoot-png200-16bf8dd1cedfac1d8f2887bb06137dda.png","2xgGDwKFt4aWZ2mfd6eIeHZod0z5tpQP",10363021791,"https://media.birdweather.com/soundscapes/6891/6891-20260406-195942.flac",0,3,"birdnetpi"
6635878317,6891,"2026-04-06T20:57:54.000+02:00",0.91,0.997181475162506,9.74585386998483,"almost_certain","2p4",NA,51.5682,6.004,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10361458306,"https://media.birdweather.com/soundscapes/6891/6891-20260406-185754.flac",0,3,"birdnetpi"
6635863608,6891,"2026-04-06T20:57:15.000+02:00",0.95,0.997181475162506,9.83286723582441,"almost_certain","2p4",NA,51.5703,6.0005,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10361440552,"https://media.birdweather.com/soundscapes/6891/6891-20260406-185715.flac",0,3,"birdnetpi"
6635853053,6891,"2026-04-06T20:56:45.000+02:00",0.91,0.997181475162506,9.74585386998483,"almost_certain","2p4",NA,51.5695,6.0047,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10361427820,"https://media.birdweather.com/soundscapes/6891/6891-20260406-185645.flac",0,3,"birdnetpi"
6635844576,6891,"2026-04-06T20:56:16.000+02:00",1,0.997181475162506,9.93439515767501,"almost_certain","2p4",NA,51.5621,6.005,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10361417587,"https://media.birdweather.com/soundscapes/6891/6891-20260406-185616.flac",0,3,"birdnetpi"
6635839110,6891,"2026-04-06T20:56:07.000+02:00",0.99,0.997181475162506,9.91468258736563,"almost_certain","2p4",NA,51.5686,6.001,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10361411286,"https://media.birdweather.com/soundscapes/6891/6891-20260406-185607.flac",0,3,"birdnetpi"
6635831035,6891,"2026-04-06T20:55:38.000+02:00",0.88,0.997181475162506,9.67676360051598,"almost_certain","2p4",NA,51.5654,6.0017,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10361401587,"https://media.birdweather.com/soundscapes/6891/6891-20260406-185538.flac",0,3,"birdnetpi"
6635821581,6891,"2026-04-06T20:55:17.000+02:00",0.85,0.997181475162506,9.60400313983588,"almost_certain","2p4",NA,51.569,6.0047,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10361390630,"https://media.birdweather.com/soundscapes/6891/6891-20260406-185517.flac",0,3,"birdnetpi"
