"id","stationId","timestamp","confidence","probability","score","certainty","algorithm","metadata","lat","lon","favorite","species.id","species.commonName","species.scientificName","species.color","species.classification","species.imageUrl","species.thumbnailUrl","species.pngUrl","species.thumbhash","soundscape.id","soundscape.url","soundscape.startTime","soundscape.endTime","soundscape.mode"
6561675889,6891,"2026-04-04T00:46:06.000+02:00",0.85,0.100603729486465,6.57773166467859,"almost_certain","2p4",NA,51.5676,6.0083,FALSE,153,"Redwing","Turdus iliacus","#a7d386","avian","https://media.birdweather.com/species/153/Redwing-standard-ae91684833cd769f25471a15ff837acf.jpg","https://media.birdweather.com/species/153/Redwing-thumbnail-c9619e17a8a8e1f1c4939acdda7f9932.jpg","https://media.birdweather.com/species/153/Redwing-png200-900c588ec17bc5296570913adee24720.png","H+kFJwhomGePiYh4d4dmeYiWZgiYWX8D",10259061905,"https://media.birdweather.com/soundscapes/6891/6891-20260403-224606.flac",0,3,"birdnetpi"
6561630013,6891,"2026-04-04T00:43:35.000+02:00",0.8,0.944230556488037,9.39944028253298,"almost_certain","2p4",NA,51.5624,6.0087,FALSE,130,"Mallard","Anas platyrhynchos","#aa005f","avian","https://media.birdweather.com/species/130/Mallard-standard-8bb254059bc38b8baec0bfe06b0534a8.jpg","https://media.birdweather.com/species/130/Mallard-thumbnail-f50dda443ef450d7f593f1005e99764d.jpg","https://media.birdweather.com/species/130/Mallard-png200-6aab5fe10bb64e2f6d0133a2372e7cb5.png","phgGDwK0mGdvh4iodZaJZ3hFyAfHW3AJ",10258997932,"https://media.birdweather.com/soundscapes/6891/6891-20260403-224335.flac",0,3,"birdnetpi"
6561617083,6891,"2026-04-04T00:42:53.000+02:00",0.81,0.944230556488037,9.42656988192875,"almost_certain","2p4",NA,51.5703,6.0049,FALSE,130,"Mallard","Anas platyrhynchos","#aa005f","avian","https://media.birdweather.com/species/130/Mallard-standard-8bb254059bc38b8baec0bfe06b0534a8.jpg","https://media.birdweather.com/species/130/Mallard-thumbnail-f50dda443ef450d7f593f1005e99764d.jpg","https://media.birdweather.com/species/130/Mallard-png200-6aab5fe10bb64e2f6d0133a2372e7cb5.png","phgGDwK0mGdvh4iodZaJZ3hFyAfHW3AJ",10258980378,"https://media.birdweather.com/soundscapes/6891/6891-20260403-224253.flac",0,3,"birdnetpi"
6561601407,6891,"2026-04-04T00:42:03.000+02:00",0.93,0.758274912834167,9.41910530878535,"almost_certain","2p4",NA,51.5646,6.0028,FALSE,106,"Eurasian Coot","Fulica atra","#ff3f73","avian","https://media.birdweather.com/species/106/EurasianCoot-standard-2a8d0e9921cc5b25806667422f3bea55.jpg","https://media.birdweather.com/species/106/EurasianCoot-thumbnail-2d0f437522ce59f1064ef9e7b3772b25.jpg","https://media.birdweather.com/species/106/EurasianCoot-png200-16bf8dd1cedfac1d8f2887bb06137dda.png","2xgGDwKFt4aWZ2mfd6eIeHZod0z5tpQP",10258959345,"https://media.birdweather.com/soundscapes/6891/6891-20260403-224203.flac",0,3,"birdnetpi"
6558568664,6891,"2026-04-03T22:01:09.000+02:00",0.95,0.100603729486465,6.80659576066713,"almost_certain","2p4",NA,51.5657,6.0048,FALSE,153,"Redwing","Turdus iliacus","#a7d386","avian","https://media.birdweather.com/species/153/Redwing-standard-ae91684833cd769f25471a15ff837acf.jpg","https://media.birdweather.com/species/153/Redwing-thumbnail-c9619e17a8a8e1f1c4939acdda7f9932.jpg","https://media.birdweather.com/species/153/Redwing-png200-900c588ec17bc5296570913adee24720.png","H+kFJwhomGePiYh4d4dmeYiWZgiYWX8D",10254951507,"https://media.birdweather.com/soundscapes/6891/6891-20260403-200109.flac",0,3,"birdnetpi"
6556498415,6891,"2026-04-03T20:16:22.000+02:00",0.8,0.997181475162506,9.47342819350395,"almost_certain","2p4",NA,51.5682,6.0031,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252299373,"https://media.birdweather.com/soundscapes/6891/6891-20260403-181622.flac",0,3,"birdnetpi"
6556486222,6891,"2026-04-03T20:15:54.000+02:00",0.75,0.997181475162506,9.32908428705273,"almost_certain","2p4",NA,51.57,6.0022,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252285423,"https://media.birdweather.com/soundscapes/6891/6891-20260403-181554.flac",0,3,"birdnetpi"
6556477328,6891,"2026-04-03T20:15:34.000+02:00",0.84,0.997181475162506,9.57886481986045,"almost_certain","2p4",NA,51.5643,6.0057,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252275284,"https://media.birdweather.com/soundscapes/6891/6891-20260403-181534.flac",0,3,"birdnetpi"
6556462304,6891,"2026-04-03T20:14:47.000+02:00",0.81,0.997181475162506,9.50055779289972,"almost_certain","2p4",NA,51.5685,6.0037,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252258197,"https://media.birdweather.com/soundscapes/6891/6891-20260403-181447.flac",0,3,"birdnetpi"
6556293481,6891,"2026-04-03T20:07:18.000+02:00",0.98,0.997181475162506,9.89468223215866,"almost_certain","2p4",NA,51.5685,6.0025,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252066084,"https://media.birdweather.com/soundscapes/6891/6891-20260403-180718.flac",0,3,"birdnetpi"
6556287572,6891,"2026-04-03T20:06:52.000+02:00",0.79,0.997181475162506,9.44575048447895,"almost_certain","2p4",NA,51.5687,6.0054,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252059253,"https://media.birdweather.com/soundscapes/6891/6891-20260403-180652.flac",0,3,"birdnetpi"
6556271661,6891,"2026-04-03T20:06:16.000+02:00",0.92,0.997181475162506,9.76813078357917,"almost_certain","2p4",NA,51.564,6.0077,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252041229,"https://media.birdweather.com/soundscapes/6891/6891-20260403-180616.flac",0,3,"birdnetpi"
6556259976,6891,"2026-04-03T20:05:38.000+02:00",0.88,0.997181475162506,9.67676360051598,"almost_certain","2p4",NA,51.5689,6.0045,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252028092,"https://media.birdweather.com/soundscapes/6891/6891-20260403-180538.flac",0,3,"birdnetpi"
6556242341,6891,"2026-04-03T20:04:52.000+02:00",0.82,0.997181475162506,9.52716057052394,"almost_certain","2p4",NA,51.5649,6.0081,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10252008336,"https://media.birdweather.com/soundscapes/6891/6891-20260403-180452.flac",0,3,"birdnetpi"
6556223504,6891,"2026-04-03T20:04:05.000+02:00",0.78,0.997181475162506,9.4175020610112,"almost_certain","2p4",NA,51.5642,6.0052,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",10251987631,"https://media.birdweather.com/soundscapes/6891/6891-20260403-180405.flac",0,3,"birdnetpi"
