"id","stationId","timestamp","confidence","probability","score","certainty","algorithm","metadata","lat","lon","favorite","species.id","species.commonName","species.scientificName","species.color","species.classification","species.imageUrl","species.thumbnailUrl","species.pngUrl","species.thumbhash","soundscape.id","soundscape.url","soundscape.startTime","soundscape.endTime","soundscape.mode"
5780862332,6891,"2026-02-27T00:59:19.000+01:00",0.98,0.0287228357046843,5.43056244803967,"almost_certain","2p4",NA,51.5637,6.007,FALSE,186,"Tawny Owl","Strix aluco","#ff81c2","avian","https://media.birdweather.com/species/186/TawnyOwl-standard-a880387489a3d9307eaa5193225ffd9d.jpg","https://media.birdweather.com/species/186/TawnyOwl-thumbnail-f1a9d78408877a4e4f011b228882ac2a.jpg","https://media.birdweather.com/species/186/TawnyOwl-png200-fc157b30e3acffca0c2aeeb821667e40.png","TggKDwIIh4mUanhjmoh3eIiIWFBKBZID",9055970604,"https://media.birdweather.com/soundscapes/6891/6891-20260226-235919.flac",0,3,"birdnetpi"
5780856653,6891,"2026-02-27T00:58:34.000+01:00",0.99,0.0287228357046843,5.45056280324665,"almost_certain","2p4",NA,51.5673,6.004,FALSE,186,"Tawny Owl","Strix aluco","#ff81c2","avian","https://media.birdweather.com/species/186/TawnyOwl-standard-a880387489a3d9307eaa5193225ffd9d.jpg","https://media.birdweather.com/species/186/TawnyOwl-thumbnail-f1a9d78408877a4e4f011b228882ac2a.jpg","https://media.birdweather.com/species/186/TawnyOwl-png200-fc157b30e3acffca0c2aeeb821667e40.png","TggKDwIIh4mUanhjmoh3eIiIWFBKBZID",9055957904,"https://media.birdweather.com/soundscapes/6891/6891-20260226-235834.flac",0,3,"birdnetpi"
5780854002,6891,"2026-02-27T00:58:01.000+01:00",1,0.0287228357046843,5.47027537355603,"almost_certain","2p4",NA,51.5618,6.0009,FALSE,186,"Tawny Owl","Strix aluco","#ff81c2","avian","https://media.birdweather.com/species/186/TawnyOwl-standard-a880387489a3d9307eaa5193225ffd9d.jpg","https://media.birdweather.com/species/186/TawnyOwl-thumbnail-f1a9d78408877a4e4f011b228882ac2a.jpg","https://media.birdweather.com/species/186/TawnyOwl-png200-fc157b30e3acffca0c2aeeb821667e40.png","TggKDwIIh4mUanhjmoh3eIiIWFBKBZID",9055951877,"https://media.birdweather.com/soundscapes/6891/6891-20260226-235801.flac",0,3,"birdnetpi"
5780848637,6891,"2026-02-27T00:57:29.000+01:00",0.98,0.0287228357046843,5.43056244803967,"almost_certain","2p4",NA,51.567,6.0044,FALSE,186,"Tawny Owl","Strix aluco","#ff81c2","avian","https://media.birdweather.com/species/186/TawnyOwl-standard-a880387489a3d9307eaa5193225ffd9d.jpg","https://media.birdweather.com/species/186/TawnyOwl-thumbnail-f1a9d78408877a4e4f011b228882ac2a.jpg","https://media.birdweather.com/species/186/TawnyOwl-png200-fc157b30e3acffca0c2aeeb821667e40.png","TggKDwIIh4mUanhjmoh3eIiIWFBKBZID",9055939960,"https://media.birdweather.com/soundscapes/6891/6891-20260226-235729.flac",0,3,"birdnetpi"
5780823752,6891,"2026-02-27T00:54:18.000+01:00",1,0.0131756877526641,4.76701915304872,"almost_certain","2p4",NA,51.5691,6.0083,FALSE,46,"Little Owl","Athene noctua","#b0ae00","avian","https://media.birdweather.com/species/46/LittleOwl-standard-f2cff2a2b2f38eb0d9b119ca1cb31433.jpg","https://media.birdweather.com/species/46/LittleOwl-thumbnail-dc4a3ab0d115888ba2e987e8e30a8fa3.jpg","https://media.birdweather.com/species/46/LittleOwl-png200-44c03d9b44930f908f8bdcad52112c56.png","YgkGFwL0XnOqRJabZGu2eXh3Z9+4h7AJ",9055884459,"https://media.birdweather.com/soundscapes/6891/6891-20260226-235418.flac",0,3,"birdnetpi"
5780821332,6891,"2026-02-27T00:54:01.000+01:00",1,0.0131756877526641,4.76701915304872,"almost_certain","2p4",NA,51.5628,6.0056,FALSE,46,"Little Owl","Athene noctua","#b0ae00","avian","https://media.birdweather.com/species/46/LittleOwl-standard-f2cff2a2b2f38eb0d9b119ca1cb31433.jpg","https://media.birdweather.com/species/46/LittleOwl-thumbnail-dc4a3ab0d115888ba2e987e8e30a8fa3.jpg","https://media.birdweather.com/species/46/LittleOwl-png200-44c03d9b44930f908f8bdcad52112c56.png","YgkGFwL0XnOqRJabZGu2eXh3Z9+4h7AJ",9055879053,"https://media.birdweather.com/soundscapes/6891/6891-20260226-235401.flac",0,3,"birdnetpi"
5780817702,6891,"2026-02-27T00:53:34.000+01:00",1,0.0131756877526641,4.76701915304872,"almost_certain","2p4",NA,51.5672,6.0009,FALSE,46,"Little Owl","Athene noctua","#b0ae00","avian","https://media.birdweather.com/species/46/LittleOwl-standard-f2cff2a2b2f38eb0d9b119ca1cb31433.jpg","https://media.birdweather.com/species/46/LittleOwl-thumbnail-dc4a3ab0d115888ba2e987e8e30a8fa3.jpg","https://media.birdweather.com/species/46/LittleOwl-png200-44c03d9b44930f908f8bdcad52112c56.png","YgkGFwL0XnOqRJabZGu2eXh3Z9+4h7AJ",9055871402,"https://media.birdweather.com/soundscapes/6891/6891-20260226-235334.flac",0,3,"birdnetpi"
5780715358,6891,"2026-02-27T00:40:57.000+01:00",0.92,0.0131756877526641,4.60075477895287,"almost_certain","2p4",NA,51.5665,6.0047,FALSE,46,"Little Owl","Athene noctua","#b0ae00","avian","https://media.birdweather.com/species/46/LittleOwl-standard-f2cff2a2b2f38eb0d9b119ca1cb31433.jpg","https://media.birdweather.com/species/46/LittleOwl-thumbnail-dc4a3ab0d115888ba2e987e8e30a8fa3.jpg","https://media.birdweather.com/species/46/LittleOwl-png200-44c03d9b44930f908f8bdcad52112c56.png","YgkGFwL0XnOqRJabZGu2eXh3Z9+4h7AJ",9055648369,"https://media.birdweather.com/soundscapes/6891/6891-20260226-234057.flac",0,3,"birdnetpi"
5780710671,6891,"2026-02-27T00:40:28.000+01:00",1,0.0131756877526641,4.76701915304872,"almost_certain","2p4",NA,51.5616,6.0015,FALSE,46,"Little Owl","Athene noctua","#b0ae00","avian","https://media.birdweather.com/species/46/LittleOwl-standard-f2cff2a2b2f38eb0d9b119ca1cb31433.jpg","https://media.birdweather.com/species/46/LittleOwl-thumbnail-dc4a3ab0d115888ba2e987e8e30a8fa3.jpg","https://media.birdweather.com/species/46/LittleOwl-png200-44c03d9b44930f908f8bdcad52112c56.png","YgkGFwL0XnOqRJabZGu2eXh3Z9+4h7AJ",9055638037,"https://media.birdweather.com/soundscapes/6891/6891-20260226-234028.flac",0,3,"birdnetpi"
5780590270,6891,"2026-02-27T00:26:12.000+01:00",0.72,0.475413352251053,8.23458695649109,"almost_certain","2p4",NA,51.565,6.0076,FALSE,18,"Eurasian Jay","Garrulus glandarius","#a0d744","avian","https://media.birdweather.com/species/18/EurasianJay-standard-3cd5403b683fc176f7690defb189aa79.jpg","https://media.birdweather.com/species/18/EurasianJay-thumbnail-c77a71fdd86361404b9cf9b9338e8df6.jpg","https://media.birdweather.com/species/18/EurasianJay-png200-0a033554afbc5f41c648dfbe092f89fa.png","l/gFDwJLV5h2pYhQqWiqdoiHiA5sCIQA",9055392787,"https://media.birdweather.com/soundscapes/6891/6891-20260226-232612.flac",0,3,"birdnetpi"
