"id","stationId","timestamp","confidence","probability","score","certainty","algorithm","metadata","lat","lon","favorite","species.id","species.commonName","species.scientificName","species.color","species.classification","species.imageUrl","species.thumbnailUrl","species.pngUrl","species.thumbhash","soundscape.id","soundscape.url","soundscape.startTime","soundscape.endTime","soundscape.mode"
7769794920,6891,"2026-05-15T01:28:32.000+02:00",0.94,0.0178373903036118,4.89533903277609,"almost_certain","2p4",NA,51.5622,6.0071,FALSE,186,"Tawny Owl","Strix aluco","#ff81c2","avian","https://media.birdweather.com/species/186/TawnyOwl-standard-a880387489a3d9307eaa5193225ffd9d.jpg","https://media.birdweather.com/species/186/TawnyOwl-thumbnail-f1a9d78408877a4e4f011b228882ac2a.jpg","https://media.birdweather.com/species/186/TawnyOwl-png200-fc157b30e3acffca0c2aeeb821667e40.png","TggKDwIIh4mUanhjmoh3eIiIWFBKBZID",11820437186,"https://media.birdweather.com/soundscapes/6891/6891-20260514-232832.flac",0,3,"birdnetpi"
7765951455,6891,"2026-05-14T22:26:24.000+02:00",0.96,0.689319968223572,9.3540039719195,"almost_certain","2p4",NA,51.5622,6.0078,FALSE,90,"Gray Heron","Ardea cinerea","#a70076","avian","https://media.birdweather.com/species/90/GrayHeron-standard-e3f0fccd9ae9722e5e8fbb19dbaf13d5.jpg","https://media.birdweather.com/species/90/GrayHeron-thumbnail-48938163008079f2a083eb422453fe97.jpg","https://media.birdweather.com/species/90/GrayHeron-png200-17ea141f1d862a12d8e4f1d98638157f.png","LOcJDwKIeId/h3iBh8eIR2iKpgfXaYAN",11815360174,"https://media.birdweather.com/soundscapes/6891/6891-20260514-202624.flac",0,3,"birdnetpi"
7765426053,6891,"2026-05-14T22:02:26.000+02:00",0.96,0.859839260578156,9.65293803731265,"almost_certain","2p4",NA,51.5615,6.006,FALSE,6,"European Robin","Erithacus rubecula","#93d436","avian","https://media.birdweather.com/species/6/EuropeanRobin-standard-6802f21dc9c4b056c0c15b0a4ad01a9a.jpg","https://media.birdweather.com/species/6/EuropeanRobin-thumbnail-3afd51da2d7daf4db7f4ed43af30ed2d.jpg","https://media.birdweather.com/species/6/EuropeanRobin-png200-ac96bfc6bbb72a9e2528d5544937cebd.png","YxgKFwJnWYePd3iMd5h4Z4eHp6cMG8gA",11814687383,"https://media.birdweather.com/soundscapes/6891/6891-20260514-200226.flac",0,3,"birdnetpi"
7765416693,6891,"2026-05-14T22:02:04.000+02:00",0.99,0.859839260578156,9.71383695203469,"almost_certain","2p4",NA,51.5702,6.001,FALSE,6,"European Robin","Erithacus rubecula","#93d436","avian","https://media.birdweather.com/species/6/EuropeanRobin-standard-6802f21dc9c4b056c0c15b0a4ad01a9a.jpg","https://media.birdweather.com/species/6/EuropeanRobin-thumbnail-3afd51da2d7daf4db7f4ed43af30ed2d.jpg","https://media.birdweather.com/species/6/EuropeanRobin-png200-ac96bfc6bbb72a9e2528d5544937cebd.png","YxgKFwJnWYePd3iMd5h4Z4eHp6cMG8gA",11814675700,"https://media.birdweather.com/soundscapes/6891/6891-20260514-200204.flac",0,3,"birdnetpi"
7765408923,6891,"2026-05-14T22:01:43.000+02:00",0.94,0.859839260578156,9.6107808649392,"almost_certain","2p4",NA,51.5693,6.006,FALSE,6,"European Robin","Erithacus rubecula","#93d436","avian","https://media.birdweather.com/species/6/EuropeanRobin-standard-6802f21dc9c4b056c0c15b0a4ad01a9a.jpg","https://media.birdweather.com/species/6/EuropeanRobin-thumbnail-3afd51da2d7daf4db7f4ed43af30ed2d.jpg","https://media.birdweather.com/species/6/EuropeanRobin-png200-ac96bfc6bbb72a9e2528d5544937cebd.png","YxgKFwJnWYePd3iMd5h4Z4eHp6cMG8gA",11814666397,"https://media.birdweather.com/soundscapes/6891/6891-20260514-200143.flac",0,3,"birdnetpi"
7765398853,6891,"2026-05-14T22:01:25.000+02:00",0.71,0.859839260578156,9.00070477212135,"almost_certain","2p4",NA,51.5647,6.001,FALSE,6,"European Robin","Erithacus rubecula","#93d436","avian","https://media.birdweather.com/species/6/EuropeanRobin-standard-6802f21dc9c4b056c0c15b0a4ad01a9a.jpg","https://media.birdweather.com/species/6/EuropeanRobin-thumbnail-3afd51da2d7daf4db7f4ed43af30ed2d.jpg","https://media.birdweather.com/species/6/EuropeanRobin-png200-ac96bfc6bbb72a9e2528d5544937cebd.png","YxgKFwJnWYePd3iMd5h4Z4eHp6cMG8gA",11814654252,"https://media.birdweather.com/soundscapes/6891/6891-20260514-200125.flac",0,3,"birdnetpi"
7765344313,6891,"2026-05-14T21:58:52.000+02:00",0.81,0.859839260578156,9.29971215756877,"almost_certain","2p4",NA,51.568,6.0075,FALSE,6,"European Robin","Erithacus rubecula","#93d436","avian","https://media.birdweather.com/species/6/EuropeanRobin-standard-6802f21dc9c4b056c0c15b0a4ad01a9a.jpg","https://media.birdweather.com/species/6/EuropeanRobin-thumbnail-3afd51da2d7daf4db7f4ed43af30ed2d.jpg","https://media.birdweather.com/species/6/EuropeanRobin-png200-ac96bfc6bbb72a9e2528d5544937cebd.png","YxgKFwJnWYePd3iMd5h4Z4eHp6cMG8gA",11814587197,"https://media.birdweather.com/soundscapes/6891/6891-20260514-195852.flac",0,3,"birdnetpi"
7765248323,6891,"2026-05-14T21:54:53.000+02:00",0.87,0.859839260578156,9.45209127766978,"almost_certain","2p4",NA,51.5633,6.0007,FALSE,6,"European Robin","Erithacus rubecula","#93d436","avian","https://media.birdweather.com/species/6/EuropeanRobin-standard-6802f21dc9c4b056c0c15b0a4ad01a9a.jpg","https://media.birdweather.com/species/6/EuropeanRobin-thumbnail-3afd51da2d7daf4db7f4ed43af30ed2d.jpg","https://media.birdweather.com/species/6/EuropeanRobin-png200-ac96bfc6bbb72a9e2528d5544937cebd.png","YxgKFwJnWYePd3iMd5h4Z4eHp6cMG8gA",11814469694,"https://media.birdweather.com/soundscapes/6891/6891-20260514-195453.flac",0,3,"birdnetpi"
7765240319,6891,"2026-05-14T21:54:24.000+02:00",0.86,0.558140873908997,8.84430638428959,"almost_certain","2p4",NA,51.5703,6.0063,FALSE,294,"European Greenfinch","Chloris chloris","#fea614","avian","https://media.birdweather.com/species/294/EuropeanGreenfinch-standard-34aa36357c06fbf52af390917f29436b.jpg","https://media.birdweather.com/species/294/EuropeanGreenfinch-thumbnail-7466d93ab9340d75d4eec2ca6eeed529.jpg","https://media.birdweather.com/species/294/EuropeanGreenfinch-png200-8b2951bb918db1cbed643a9530efa558.png","FRkGHwJYqWeEd4ifapeoh4ZriPUnaG8B",11814459838,"https://media.birdweather.com/soundscapes/6891/6891-20260514-195424.flac",0,3,"birdnetpi"
7765233903,6891,"2026-05-14T21:54:07.000+02:00",0.99,0.859839260578156,9.71383695203469,"almost_certain","2p4",NA,51.5671,6.0048,FALSE,6,"European Robin","Erithacus rubecula","#93d436","avian","https://media.birdweather.com/species/6/EuropeanRobin-standard-6802f21dc9c4b056c0c15b0a4ad01a9a.jpg","https://media.birdweather.com/species/6/EuropeanRobin-thumbnail-3afd51da2d7daf4db7f4ed43af30ed2d.jpg","https://media.birdweather.com/species/6/EuropeanRobin-png200-ac96bfc6bbb72a9e2528d5544937cebd.png","YxgKFwJnWYePd3iMd5h4Z4eHp6cMG8gA",11814452185,"https://media.birdweather.com/soundscapes/6891/6891-20260514-195407.flac",0,3,"birdnetpi"
7765224948,6891,"2026-05-14T21:53:49.000+02:00",0.94,0.999357581138611,9.81458331515076,"almost_certain","2p4",NA,51.5694,6.0054,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",11814441020,"https://media.birdweather.com/soundscapes/6891/6891-20260514-195349.flac",0,3,"birdnetpi"
7765140864,6891,"2026-05-14T21:50:14.000+02:00",0.79,0.999357581138611,9.44870729935957,"almost_certain","2p4",NA,51.5664,6.0094,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",11814339060,"https://media.birdweather.com/soundscapes/6891/6891-20260514-195014.flac",0,3,"birdnetpi"
